,seconds_elapsed,lighthouse_sync_percentage,nimbus_sync_percentage,prysm_sync_percentage,teku_sync_percentage,minutes_elapsed
5746,24348.028000000002,,35.28313212832655,,,405.8004666666667
5747,24360.078,,35.296471686787164,,,406.0013
5748,24360.083000000002,,35.296471686787164,,,406.00138333333337
5749,24372.100000000002,,35.316481024478094,,,406.2016666666667
5750,24372.105000000003,,35.316481024478094,,,406.20175000000006
5751,24384.054,,35.33649036216901,,,406.4009
5752,24384.059,,35.33649036216901,,,406.40098333333333
5753,24396.052000000003,,35.34982992062963,,,406.6008666666667
5754,24396.057,,35.34982992062963,,,406.60095
5755,24408.197,,35.36983925832055,,,406.80328333333335
5756,24408.202,,35.36983925832055,,,406.8033666666667
5757,24420.108,,35.38317881678116,,,407.0018
5758,24420.113,,35.38317881678116,,,407.00188333333335
5759,24432.047000000002,,35.40318815447209,,,407.2007833333334
5760,24432.053,,35.40318815447209,,,407.2008833333333
5761,24444.996000000003,,35.42319749216301,,,407.4166000000001
5762,24445.001,,35.42319749216301,,,407.4166833333333
5763,24456.06,,35.43653705062362,,,407.601
5764,24456.065000000002,,35.43653705062362,,,407.60108333333335
5765,24468.446,,35.45654638831455,,,407.80743333333334
5766,24468.451,,35.45654638831455,,,407.8075166666667
5767,24480.164,,35.46988594677516,,,408.00273333333337
5768,24480.170000000002,,35.46988594677516,,,408.00283333333334
5769,24492.069000000003,,35.48989528446608,,,408.20115000000004
5770,24492.075,,35.48989528446608,,,408.20125
5771,24504.116,,35.5032348429267,,,408.4019333333334
5772,24504.121000000003,,35.5032348429267,,,408.4020166666667
5773,24516.440000000002,,35.52324418061762,,,408.6073333333334
5774,24516.445,,35.52324418061762,,,408.60741666666667
5775,24528.118000000002,,35.53658373907824,,,408.8019666666667
5776,24528.123000000003,,35.53658373907824,,,408.80205000000007
5777,24540.071,,35.55659307676916,,,409.00118333333336
5778,24540.076,,35.55659307676916,,,409.0012666666667
5779,24552.117000000002,,35.569932635229776,,,409.20195
5780,24552.122000000003,,35.569932635229776,,,409.20203333333336
5781,24564.039,,35.5899419729207,,,409.40065
5782,24564.045000000002,,35.5899419729207,,,409.40075
5783,24576.022,,35.596611752151006,,,409.6003666666667
5784,24576.027000000002,,35.596611752151006,,,409.60045
5785,24588.178,,35.60995131061162,,,409.8029666666667
5786,24588.183,,35.60995131061162,,,409.80305000000004
5787,24600.287,,35.623290869072235,,,410.00478333333336
5788,24600.292,,35.623290869072235,,,410.0048666666667
5789,24612.385000000002,,35.64330020676316,,,410.2064166666667
5790,24612.391000000003,,35.64330020676316,,,410.20651666666674
5791,24624.178,,35.66330954445408,,,410.40296666666666
5792,24624.183,,35.66330954445408,,,410.40305
5793,24636.145,,35.676649102914695,,,410.60241666666667
5794,24636.15,,35.676649102914695,,,410.6025
5795,24648.082000000002,,35.69665844060562,,,410.8013666666667
5796,24648.087000000003,,35.69665844060562,,,410.80145000000005
5797,24660.187,,35.71666777829654,,,411.0031166666667
5798,24660.192000000003,,35.71666777829654,,,411.00320000000005
5799,24672.163,,35.73667711598746,,,411.2027166666667
5800,24672.169,,35.73667711598746,,,411.2028166666667
5801,24684.054,,35.756686453678384,,,411.4009
5802,24684.059,,35.756686453678384,,,411.40098333333333
5803,24696.097,,35.776695791369306,,,411.6016166666667
5804,24696.102000000003,,35.776695791369306,,,411.60170000000005
5805,24708.494000000002,,35.79670512906023,,,411.80823333333336
5806,24708.499,,35.79670512906023,,,411.80831666666666
5807,24720.106,,35.81671446675115,,,412.00176666666664
5808,24720.111,,35.81671446675115,,,412.00185
5809,24732.373000000003,,35.83672380444207,,,412.2062166666667
5810,24732.378,,35.83672380444207,,,412.2063
5811,24744.025,,35.85006336290269,,,412.4004166666667
5812,24744.031000000003,,35.85006336290269,,,412.4005166666667
5813,24756.042,,35.87007270059361,,,412.6007
5814,24756.047000000002,,35.87007270059361,,,412.60078333333337
5815,24768.275,,35.89008203828453,,,412.80458333333337
5816,24768.280000000002,,35.89008203828453,,,412.8046666666667
5817,24780.152000000002,,35.90342159674515,,,413.00253333333336
5818,24780.157000000003,,35.90342159674515,,,413.0026166666667
5819,24792.120000000003,,35.92343093443607,,,413.20200000000006
5820,24792.126,,35.92343093443607,,,413.20210000000003
5821,24804.065000000002,,35.94344027212699,,,413.40108333333336
5822,24804.071,,35.94344027212699,,,413.40118333333334
5823,24816.156000000003,,35.963449609817914,,,413.60260000000005
5824,24816.161,,35.963449609817914,,,413.60268333333335
5825,24828.021,,35.97678916827853,,,413.80035000000004
5826,24828.026,,35.97678916827853,,,413.8004333333334
5827,24840.087000000003,,35.99679850596945,,,414.00145000000003
5828,24840.092,,35.99679850596945,,,414.0015333333333
5829,24852.128,,36.016807843660374,,,414.20213333333334
5830,24852.133,,36.016807843660374,,,414.2022166666667
5831,24864.073,,36.036817181351296,,,414.4012166666667
5832,24864.078,,36.036817181351296,,,414.40130000000005
5833,24876.093,,36.05682651904222,,,414.60155000000003
5834,24876.098,,36.05682651904222,,,414.6016333333334
5835,24888.093,,36.07683585673314,,,414.80155
5836,24888.098,,36.07683585673314,,,414.80163333333337
5837,24900.188000000002,,36.09017541519376,,,415.0031333333334
5838,24900.194000000003,,36.09017541519376,,,415.0032333333334
5839,24912.175000000003,,36.11018475288468,,,415.20291666666674
5840,24912.18,,36.11018475288468,,,415.20300000000003
5841,24924.291,,36.1301940905756,,,415.40485
5842,24924.297000000002,,36.1301940905756,,,415.40495000000004
5843,24936.055,,36.14353364903622,,,415.60091666666665
5844,24936.06,,36.14353364903622,,,415.601
5845,24948.279000000002,,36.16354298672714,,,415.80465000000004
5846,24948.285,,36.16354298672714,,,415.80475
5847,24960.363,,36.18355232441806,,,416.00605
5848,24960.369000000002,,36.18355232441806,,,416.00615000000005
5849,24972.054,,36.19689188287868,,,416.2009
5850,24972.06,,36.19689188287868,,,416.201
5851,24984.187,,36.216901220569596,,,416.4031166666667
5852,24984.192000000003,,36.216901220569596,,,416.4032
5853,24996.033000000003,,36.23691055826052,,,416.60055000000006
5854,24996.038,,36.23691055826052,,,416.60063333333335
5855,25008.103000000003,,36.25691989595145,,,416.8017166666667
5856,25008.109,,36.25691989595145,,,416.8018166666667
5857,25020.798000000003,,36.27692923364237,,,417.0133
5858,25020.803,,36.27692923364237,,,417.0133833333333
5859,25032.065000000002,,36.29026879210298,,,417.2010833333334
5860,25032.070000000003,,36.29026879210298,,,417.2011666666667
5861,25044.023,,36.3036083505636,,,417.40038333333337
5862,25044.028000000002,,36.3036083505636,,,417.4004666666667
5863,25056.874,,36.33028746748483,,,417.6145666666667
5864,25056.88,,36.33028746748483,,,417.61466666666666
5865,25068.148,,36.34362702594544,,,417.8024666666667
5866,25068.153000000002,,36.34362702594544,,,417.80255000000005
5867,25080.131,,36.36363636363637,,,418.00218333333333
5868,25080.137000000002,,36.36363636363637,,,418.00228333333337
5869,25092.061,,36.38364570132729,,,418.2010166666667
5870,25092.066000000003,,36.38364570132729,,,418.20110000000005
5871,25104.334000000003,,36.403655039018204,,,418.4055666666667
5872,25104.339,,36.403655039018204,,,418.40565
5873,25116.064000000002,,36.416994597478826,,,418.6010666666667
5874,25116.070000000003,,36.416994597478826,,,418.6011666666667
5875,25128.030000000002,,36.43700393516975,,,418.80050000000006
5876,25128.036,,36.43700393516975,,,418.8006
5877,25136.503,,,,,418.94171666666665
5878,25140.772,,36.457013272860664,,,419.0128666666667
5879,25140.777000000002,,36.457013272860664,,,419.01295000000005
5880,25152.087000000003,,36.470352831321286,,,419.2014500000001
5881,25152.093,,36.470352831321286,,,419.20155
5882,25163.459000000003,,,,,419.3909833333334
5883,25164.15,,36.49036216901221,,,419.40250000000003
5884,25164.155000000002,,36.49036216901221,,,419.4025833333334
5885,25176.101000000002,,36.50370172747282,,,419.60168333333337
5886,25176.106,,36.50370172747282,,,419.60176666666666
5887,25188.062,,36.523711065163745,,,419.80103333333335
5888,25188.067000000003,,36.523711065163745,,,419.8011166666667
5889,25200.169,,36.54372040285467,,,420.0028166666667
5890,25200.175000000003,,36.54372040285467,,,420.0029166666667
5891,25213.09,,36.56372974054559,,,420.21816666666666
5892,25213.096,,36.56372974054559,,,420.2182666666667
5893,25224.074,,36.577069299006205,,,420.4012333333333
5894,25224.079,,36.577069299006205,,,420.4013166666667
5895,25236.08,,36.59040885746682,,,420.60133333333334
5896,25236.086000000003,,36.59040885746682,,,420.6014333333334
5897,25248.589,,36.61708797438805,,,420.8098166666667
5898,25248.594,,36.61708797438805,,,420.8099
5899,25260.11,,36.630427532848664,,,421.00183333333337
5900,25260.115,,36.630427532848664,,,421.0019166666667
5901,25272.232,,36.650436870539586,,,421.20386666666667
5902,25272.237,,36.650436870539586,,,421.20395
5903,25284.029000000002,,36.6637764290002,,,421.4004833333334
5904,25284.034000000003,,36.6637764290002,,,421.40056666666675
5905,25296.06,,36.68378576669112,,,421.601
5906,25296.065000000002,,36.68378576669112,,,421.60108333333335
5907,25308.27,,36.69712532515174,,,421.8045
5908,25308.275,,36.69712532515174,,,421.80458333333337
5909,25320.148,,36.71713466284266,,,422.0024666666667
5910,25320.153000000002,,36.71713466284266,,,422.00255000000004
5911,25332.118000000002,,36.730474221303275,,,422.2019666666667
5912,25332.123000000003,,36.730474221303275,,,422.20205000000004
5913,25344.051000000003,,36.74381377976389,,,422.40085000000005
5914,25344.056,,36.74381377976389,,,422.40093333333334
5915,25356.045000000002,,36.76382311745481,,,422.60075
5916,25356.050000000003,,36.76382311745481,,,422.60083333333336
5917,25368.084000000003,,36.77716267591543,,,422.80140000000006
5918,25368.089,,36.77716267591543,,,422.80148333333335
5919,25380.030000000002,,36.79717201360635,,,423.00050000000005
5920,25380.035,,36.79717201360635,,,423.00058333333334
5921,25392.094,,36.810511572066964,,,423.2015666666667
5922,25392.099000000002,,36.810511572066964,,,423.20165000000003
5923,25404.186,,36.83052090975789,,,423.40310000000005
5924,25404.191000000003,,36.83052090975789,,,423.4031833333334
5925,25416.15,,36.8438604682185,,,423.6025
5926,25416.155000000002,,36.8438604682185,,,423.60258333333337
5927,25428.039,,36.857200026679116,,,423.80065
5928,25428.044,,36.857200026679116,,,423.80073333333337
5929,25440.024,,36.857200026679116,,,424.0004
5930,25440.029000000002,,36.857200026679116,,,424.00048333333336
5931,25445.181,,,,,424.08635
5932,25452.806,,36.87053958513973,,,424.21343333333334
5933,25452.811,,36.87053958513973,,,424.2135166666667
5934,25464.024,,36.883879143600346,,,424.40040000000005
5935,25464.030000000002,,36.883879143600346,,,424.4005
5936,25476.097,,36.89721870206096,,,424.6016166666667
5937,25476.103000000003,,36.89721870206096,,,424.60171666666673
5938,25488.112,,36.91722803975188,,,424.8018666666667
5939,25488.118000000002,,36.91722803975188,,,424.8019666666667
5940,25500.104000000003,,36.9305675982125,,,425.0017333333334
5941,25500.11,,36.9305675982125,,,425.00183333333337
5942,25512.199,,36.95057693590342,,,425.2033166666667
5943,25512.204,,36.95057693590342,,,425.20340000000004
5944,25524.376,,36.97058627359434,,,425.4062666666667
5945,25524.382,,36.97058627359434,,,425.4063666666667
5946,25536.186,,36.98392583205496,,,425.60310000000004
5947,25536.191000000003,,36.98392583205496,,,425.6031833333334
5948,25548.502,,37.00393516974588,,,425.8083666666667
5949,25548.507,,37.00393516974588,,,425.80845000000005
5950,25560.047000000002,,37.017274728206495,,,426.00078333333335
5951,25560.053,,37.017274728206495,,,426.0008833333333
5952,25572.816000000003,,37.03728406589742,,,426.21360000000004
5953,25572.821,,37.03728406589742,,,426.21368333333334
5954,25584.069000000003,,37.05062362435803,,,426.40115000000003
5955,25584.074,,37.05062362435803,,,426.4012333333333
5956,25597.052000000003,,37.070632962048954,,,426.61753333333337
5957,25597.057,,37.070632962048954,,,426.61761666666666
5958,25608.128,,37.083972520509576,,,426.80213333333336
5959,25608.134000000002,,37.083972520509576,,,426.8022333333334
5960,25620.049000000003,,37.10398185820049,,,427.0008166666667
5961,25620.054,,37.10398185820049,,,427.0009
5962,25632.188000000002,,37.12399119589141,,,427.20313333333337
5963,25632.193000000003,,37.12399119589141,,,427.2032166666667
5964,25644.025,,37.137330754352035,,,427.4004166666667
5965,25644.030000000002,,37.137330754352035,,,427.4005
5966,25656.378,,37.15734009204295,,,427.60630000000003
5967,25656.383,,37.15734009204295,,,427.6063833333334
5968,25668.064000000002,,37.170679650503565,,,427.8010666666667
5969,25668.069000000003,,37.170679650503565,,,427.80115000000006
5970,25680.293,,37.190688988194495,,,428.00488333333334
5971,25680.298000000003,,37.190688988194495,,,428.0049666666667
5972,25692.045000000002,,37.2040285466551,,,428.20075
5973,25692.050000000003,,37.2040285466551,,,428.2008333333334
5974,25704.059,,37.22403788434603,,,428.40098333333333
5975,25704.064000000002,,37.22403788434603,,,428.4010666666667
5976,25716.039,,37.23737744280664,,,428.60065000000003
5977,25716.044,,37.23737744280664,,,428.6007333333334
5978,25728.036,,37.25738678049756,,,428.8006
5979,25728.041,,37.25738678049756,,,428.8006833333333
5980,25740.178,,37.270726338958184,,,429.0029666666667
5981,25740.183,,37.270726338958184,,,429.00305000000003
5982,25752.208000000002,,37.2907356766491,,,429.2034666666667
5983,25752.213000000003,,37.2907356766491,,,429.20355000000006
5984,25764.067000000003,,37.31074501434002,,,429.4011166666667
5985,25764.072,,37.31074501434002,,,429.4012
5986,25776.117000000002,,37.32408457280064,,,429.60195000000004
5987,25776.122000000003,,37.32408457280064,,,429.6020333333334
5988,25788.197,,37.34409391049156,,,429.80328333333335
5989,25788.202,,37.34409391049156,,,429.8033666666667
5990,25800.289,,37.36410324818248,,,430.00481666666667
5991,25800.294,,37.36410324818248,,,430.0049
5992,25812.049000000003,,37.3774428066431,,,430.2008166666667
5993,25812.054,,37.3774428066431,,,430.2009
5994,25824.185,,37.39745214433402,,,430.40308333333337
5995,25824.190000000002,,37.39745214433402,,,430.4031666666667
5996,25836.033000000003,,37.41079170279464,,,430.60055000000006
5997,25836.038,,37.41079170279464,,,430.60063333333335
5998,25848.545000000002,,37.43080104048556,,,430.8090833333334
5999,25848.551000000003,,37.43080104048556,,,430.8091833333334
6000,25860.055,,37.44414059894618,,,431.0009166666667
6001,25860.06,,37.44414059894618,,,431.00100000000003
6002,25872.301000000003,,37.4641499366371,,,431.2050166666667
6003,25872.307,,37.4641499366371,,,431.2051166666667
6004,25884.109,,37.47748949509771,,,431.40181666666666
6005,25884.115,,37.47748949509771,,,431.4019166666667
6006,25896.256,,37.49749883278864,,,431.60426666666666
6007,25896.261000000002,,37.49749883278864,,,431.60435
6008,25908.027000000002,,37.51083839124925,,,431.80045
6009,25908.033000000003,,37.51083839124925,,,431.80055000000004
6010,25921.183,,37.53084772894017,,,432.0197166666667
6011,25921.188000000002,,37.53084772894017,,,432.01980000000003
6012,25932.363,,37.54418728740079,,,432.20605
6013,25932.368000000002,,37.54418728740079,,,432.20613333333336
6014,25944.125,,37.5575268458614,,,432.40208333333334
6015,25944.13,,37.5575268458614,,,432.4021666666667
6016,25956.239,,37.577536183552326,,,432.60398333333336
6017,25956.244000000002,,37.577536183552326,,,432.6040666666667
6018,25968.097,,37.59754552124325,,,432.8016166666667
6019,25968.103000000003,,37.59754552124325,,,432.8017166666667
6020,25980.031000000003,,37.61755485893417,,,433.0005166666667
6021,25980.037,,37.61755485893417,,,433.00061666666664
6022,25992.124000000003,,37.63756419662509,,,433.2020666666667
6023,25992.129,,37.63756419662509,,,433.20215
6024,26004.038,,37.65090375508571,,,433.40063333333336
6025,26004.043,,37.65090375508571,,,433.4007166666667
6026,26016.624000000003,,37.67091309277663,,,433.6104000000001
6027,26016.63,,37.67091309277663,,,433.6105
6028,26028.034000000003,,37.684252651237244,,,433.8005666666667
6029,26028.04,,37.684252651237244,,,433.8006666666667
6030,26040.100000000002,,37.70426198892817,,,434.0016666666667
6031,26040.106000000003,,37.70426198892817,,,434.0017666666667
6032,26052.424000000003,,37.72427132661909,,,434.2070666666667
6033,26052.43,,37.72427132661909,,,434.2071666666667
6034,26064.054,,37.737610885079704,,,434.4009
6035,26064.059,,37.737610885079704,,,434.40098333333333
6036,26076.064000000002,,37.757620222770626,,,434.6010666666667
6037,26076.070000000003,,37.757620222770626,,,434.6011666666667
6038,26088.248000000003,,37.77762956046155,,,434.80413333333337
6039,26088.253,,37.77762956046155,,,434.80421666666666
6040,26100.078,,37.79763889815247,,,435.0013
6041,26100.084000000003,,37.79763889815247,,,435.00140000000005
6042,26112.085000000003,,37.81764823584339,,,435.2014166666667
6043,26112.09,,37.81764823584339,,,435.2015
6044,26124.165,,37.83098779430401,,,435.40275
6045,26124.170000000002,,37.83098779430401,,,435.4028333333334
6046,26136.092,,37.85099713199493,,,435.60153333333335
6047,26136.097,,37.85099713199493,,,435.6016166666667
6048,26148.056,,37.864336690455545,,,435.8009333333333
6049,26148.062,,37.864336690455545,,,435.80103333333335
6050,26160.378,,37.88434602814647,,,436.0063
6051,26160.384000000002,,37.88434602814647,,,436.00640000000004
6052,26172.941000000003,,37.90435536583739,,,436.2156833333334
6053,26172.947,,37.90435536583739,,,436.2157833333333
6054,26184.089,,37.917694924298004,,,436.4014833333333
6055,26184.094,,37.917694924298004,,,436.40156666666667
6056,26196.521,,37.937704261988934,,,436.6086833333333
6057,26196.526,,37.937704261988934,,,436.60876666666667
6058,26208.142,,37.95104382044954,,,436.80236666666667
6059,26208.147,,37.95104382044954,,,436.80245
6060,26220.045000000002,,37.96438337891016,,,437.00075000000004
6061,26220.051000000003,,37.96438337891016,,,437.00085000000007
6062,26232.066000000003,,37.97772293737077,,,437.20110000000005
6063,26232.071,,37.97772293737077,,,437.20118333333335
6064,26244.259000000002,,37.99773227506169,,,437.4043166666667
6065,26244.264000000003,,37.99773227506169,,,437.40440000000007
6066,26256.303,,38.01107183352231,,,437.60505
6067,26256.308,,38.01107183352231,,,437.60513333333336
6068,26268.587000000003,,38.03108117121323,,,437.80978333333337
6069,26268.593,,38.03108117121323,,,437.80988333333335
6070,26280.027000000002,,38.04442072967385,,,438.00045000000006
6071,26280.032000000003,,38.04442072967385,,,438.0005333333334
6072,26292.138000000003,,38.05776028813446,,,438.20230000000004
6073,26292.144,,38.05776028813446,,,438.2024
6074,26304.784000000003,,38.07776962582538,,,438.41306666666674
6075,26304.789,,38.07776962582538,,,438.41315000000003
6076,26316.190000000002,,38.091109184286,,,438.6031666666667
6077,26316.195000000003,,38.091109184286,,,438.60325000000006
6078,26328.112,,38.10444874274662,,,438.8018666666667
6079,26328.118000000002,,38.10444874274662,,,438.8019666666667
6080,26340.078,,38.12445808043754,,,439.0013
6081,26340.083000000002,,38.12445808043754,,,439.00138333333337
6082,26352.939000000002,,38.14446741812846,,,439.21565000000004
6083,26352.944000000003,,38.14446741812846,,,439.2157333333334
6084,26364.031000000003,,38.15780697658908,,,439.4005166666667
6085,26364.037,,38.15780697658908,,,439.4006166666667
6086,26376.052000000003,,38.17781631428,,,439.6008666666667
6087,26376.057,,38.17781631428,,,439.60095
6088,26388.089,,38.19115587274061,,,439.80148333333335
6089,26388.094,,38.19115587274061,,,439.8015666666667
6090,26400.135000000002,,38.21116521043154,,,440.00225000000006
6091,26400.140000000003,,38.21116521043154,,,440.0023333333334
6092,26412.774,,38.23117454812246,,,440.21290000000005
6093,26412.779000000002,,38.23117454812246,,,440.2129833333334
6094,26424.092,,38.24451410658307,,,440.40153333333336
6095,26424.098,,38.24451410658307,,,440.40163333333334
6096,26436.126,,38.25785366504369,,,440.6021
6097,26436.131,,38.25785366504369,,,440.60218333333336
6098,26448.082000000002,,38.277863002734605,,,440.8013666666667
6099,26448.087000000003,,38.277863002734605,,,440.80145000000005
6100,26460.100000000002,,38.29120256119523,,,441.0016666666667
6101,26460.106000000003,,38.29120256119523,,,441.0017666666667
6102,26472.845,,38.31121189888615,,,441.21408333333335
6103,26472.851000000002,,38.31121189888615,,,441.2141833333334
6104,26484.103000000003,,38.324551457346764,,,441.4017166666667
6105,26484.108,,38.324551457346764,,,441.4018
6106,26496.332000000002,,38.34456079503769,,,441.60553333333337
6107,26496.337000000003,,38.34456079503769,,,441.6056166666667
6108,26508.033000000003,,38.357900353498295,,,441.80055000000004
6109,26508.038,,38.357900353498295,,,441.80063333333334
6110,26520.154000000002,,38.37123991195892,,,442.0025666666667
6111,26520.159000000003,,38.37123991195892,,,442.0026500000001
6112,26532.045000000002,,38.39124924964984,,,442.20075
6113,26532.050000000003,,38.39124924964984,,,442.2008333333334
6114,26544.054,,38.411258587340754,,,442.4009
6115,26544.059,,38.411258587340754,,,442.40098333333333
6116,26557.121000000003,,38.43126792503168,,,442.61868333333337
6117,26557.126,,38.43126792503168,,,442.61876666666666
6118,26568.112,,38.4446074834923,,,442.8018666666667
6119,26568.118000000002,,38.4446074834923,,,442.8019666666667
6120,26580.026,,38.46461682118322,,,443.0004333333334
6121,26580.031000000003,,38.46461682118322,,,443.0005166666667
6122,26592.149,,38.477956379643835,,,443.20248333333336
6123,26592.154000000002,,38.477956379643835,,,443.2025666666667
6124,26604.203,,38.49129593810445,,,443.40338333333335
6125,26604.208000000002,,38.49129593810445,,,443.4034666666667
6126,26616.142000000003,,38.51130527579537,,,443.60236666666674
6127,26616.148,,38.51130527579537,,,443.60246666666666
6128,26628.858,,38.531314613486295,,,443.8143
6129,26628.863,,38.531314613486295,,,443.81438333333335
6130,26640.048000000003,,38.54465417194691,,,444.0008
6131,26640.053,,38.54465417194691,,,444.0008833333333
6132,26652.158000000003,,38.557993730407524,,,444.2026333333334
6133,26652.163,,38.557993730407524,,,444.2027166666667
6134,26664.057,,38.57800306809845,,,444.40095
6135,26664.063000000002,,38.57800306809845,,,444.40105000000005
6136,26676.351000000002,,38.59801240578937,,,444.60585000000003
6137,26676.356000000003,,38.59801240578937,,,444.6059333333334
6138,26688.047000000002,,38.611351964249984,,,444.80078333333336
6139,26688.052000000003,,38.611351964249984,,,444.8008666666667
6140,26701.084000000003,,38.631361301940906,,,445.0180666666667
6141,26701.089,,38.631361301940906,,,445.01815
6142,26712.620000000003,,38.64470086040152,,,445.2103333333334
6143,26712.625,,38.64470086040152,,,445.2104166666667
6144,26724.061,,38.658040418862136,,,445.4010166666667
6145,26724.067000000003,,38.658040418862136,,,445.4011166666667
6146,26736.132,,38.67804975655306,,,445.60220000000004
6147,26736.138000000003,,38.67804975655306,,,445.60230000000007
6148,26748.163,,38.69138931501367,,,445.8027166666667
6149,26748.168,,38.69138931501367,,,445.80280000000005
6150,26760.142000000003,,38.70472887347429,,,446.0023666666667
6151,26760.148,,38.70472887347429,,,446.0024666666667
6152,26772.332000000002,,38.72473821116521,,,446.2055333333334
6153,26772.337000000003,,38.72473821116521,,,446.20561666666674
6154,26784.126,,38.738077769625825,,,446.4021
6155,26784.132,,38.738077769625825,,,446.40220000000005
6156,26796.246000000003,,38.75141732808644,,,446.6041000000001
6157,26796.251,,38.75141732808644,,,446.6041833333333
6158,26808.071,,38.77142666577736,,,446.8011833333333
6159,26808.076,,38.77142666577736,,,446.80126666666666
6160,26820.726000000002,,38.791436003468284,,,447.01210000000003
6161,26820.732,,38.791436003468284,,,447.0122
6162,26832.257,,38.8047755619289,,,447.20428333333336
6163,26832.263000000003,,38.8047755619289,,,447.2043833333334
6164,26844.615,,38.82478489961982,,,447.41025
6165,26844.621000000003,,38.82478489961982,,,447.41035000000005
6166,26856.157000000003,,38.838124458080436,,,447.60261666666673
6167,26856.162,,38.838124458080436,,,447.6027
6168,26868.131,,38.85146401654105,,,447.80218333333335
6169,26868.136000000002,,38.85146401654105,,,447.8022666666667
6170,26880.038,,38.864803575001666,,,448.0006333333333
6171,26880.043,,38.864803575001666,,,448.0007166666667
6172,26892.137000000002,,38.87814313346228,,,448.20228333333336
6173,26892.142000000003,,38.87814313346228,,,448.2023666666667
6174,26904.086000000003,,38.891482691922896,,,448.4014333333334
6175,26904.091,,38.891482691922896,,,448.4015166666667
6176,26916.24,,38.91149202961382,,,448.60400000000004
6177,26916.246000000003,,38.91149202961382,,,448.6041000000001
6178,26928.257,,38.92483158807443,,,448.80428333333333
6179,26928.263000000003,,38.92483158807443,,,448.80438333333336
6180,26940.072,,38.93817114653505,,,449.0012
6181,26940.077,,38.93817114653505,,,449.00128333333333
6182,26952.030000000002,,38.95151070499566,,,449.20050000000003
6183,26952.035000000003,,38.95151070499566,,,449.2005833333334
6184,26964.651,,38.971520042686585,,,449.41085000000004
6185,26964.657000000003,,38.971520042686585,,,449.41095000000007
6186,26976.382,,38.98485960114721,,,449.6063666666667
6187,26976.388000000003,,38.98485960114721,,,449.60646666666673
6188,26988.118000000002,,38.998199159607815,,,449.8019666666667
6189,26988.123000000003,,38.998199159607815,,,449.80205000000007
6190,27000.034000000003,,39.01153871806844,,,450.0005666666667
6191,27000.039,,39.01153871806844,,,450.00065
6192,27012.945000000003,,39.03154805575935,,,450.21575000000007
6193,27012.95,,39.03154805575935,,,450.21583333333336
6194,27024.071,,39.04488761421997,,,450.40118333333334
6195,27024.077,,39.04488761421997,,,450.40128333333337
6196,27036.029000000002,,39.05822717268058,,,450.6004833333334
6197,27036.034000000003,,39.05822717268058,,,450.60056666666674
6198,27048.121000000003,,39.078236510371504,,,450.8020166666667
6199,27048.126,,39.078236510371504,,,450.8021
6200,27060.2,,39.091576068832126,,,451.00333333333333
6201,27060.205,,39.091576068832126,,,451.0034166666667
6202,27072.639000000003,,39.11158540652304,,,451.21065000000004
6203,27072.645,,39.11158540652304,,,451.21075
6204,27084.276,,39.12492496498366,,,451.4046
6205,27084.282000000003,,39.12492496498366,,,451.40470000000005
6206,27096.09,,39.13826452344427,,,451.6015
6207,27096.095,,39.13826452344427,,,451.60158333333334
6208,27108.084000000003,,39.15827386113519,,,451.80140000000006
6209,27108.089,,39.15827386113519,,,451.80148333333335
6210,27120.102000000003,,39.171613419595815,,,452.0017
6211,27120.107,,39.171613419595815,,,452.0017833333333
6212,27132.035000000003,,39.19162275728673,,,452.2005833333334
6213,27132.041,,39.19162275728673,,,452.20068333333336
6214,27144.087000000003,,39.20496231574735,,,452.40145000000007
6215,27144.092,,39.20496231574735,,,452.40153333333336
6216,27156.092,,39.224971653438274,,,452.60153333333335
6217,27156.097,,39.224971653438274,,,452.6016166666667
6218,27168.261000000002,,39.23831121189888,,,452.80435000000006
6219,27168.267000000003,,39.23831121189888,,,452.80445000000003
6220,27180.928,,39.25832054958981,,,453.01546666666667
6221,27180.933,,39.25832054958981,,,453.01555
6222,27192.031000000003,,39.27166010805042,,,453.2005166666667
6223,27192.036,,39.27166010805042,,,453.2006
6224,27204.214,,39.29166944574135,,,453.4035666666667
6225,27204.22,,39.29166944574135,,,453.4036666666667
6226,27216.087000000003,,39.30500900420196,,,453.60145000000006
6227,27216.093,,39.30500900420196,,,453.60155000000003
6228,27228.095,,39.31834856266258,,,453.8015833333333
6229,27228.100000000002,,39.31834856266258,,,453.8016666666667
6230,27240.212000000003,,39.3383579003535,,,454.0035333333334
6231,27240.218,,39.3383579003535,,,454.00363333333337
6232,27252.185,,39.35169745881411,,,454.2030833333334
6233,27252.191000000003,,39.35169745881411,,,454.20318333333336
6234,27264.045000000002,,39.36503701727473,,,454.40075
6235,27264.051000000003,,39.36503701727473,,,454.40085000000005
6236,27276.079,,39.38504635496565,,,454.6013166666667
6237,27276.084000000003,,39.38504635496565,,,454.60140000000007
6238,27288.115,,39.39838591342627,,,454.80191666666667
6239,27288.120000000003,,39.39838591342627,,,454.802
6240,27300.238,,39.41839525111719,,,455.0039666666667
6241,27300.243000000002,,39.41839525111719,,,455.00405000000006
6242,27312.605000000003,,39.43840458880811,,,455.2100833333334
6243,27312.611,,39.43840458880811,,,455.21018333333336
6244,27324.093,,39.45174414726873,,,455.40155
6245,27324.099000000002,,39.45174414726873,,,455.40165
6246,27336.15,,39.46508370572934,,,455.6025
